,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,payment_Bank_transfer_auto,payment_Credit_card_auto,payment_Electronic_check,payment_Mailed_check,contract_Month_to_month,contract_One_year,contract_Two_year,gender_Female,gender_Male,SC_False,SC_True,IS_DSL,IS_Fiber_optic,IS_No
209,1,0,64,1,0,0,2,2,2,2,2,1,102.45,6654.1,0,False,True,False,False,False,True,False,False,True,True,False,False,True,False
210,0,0,2,1,0,0,0,0,0,0,0,1,46.0,84.5,1,False,True,False,False,True,False,False,False,True,True,False,True,False,False
211,0,0,1,0,1,0,0,0,0,0,0,0,25.25,25.25,0,False,False,True,False,True,False,False,True,False,True,False,True,False,False
212,0,1,61,1,0,1,1,1,1,1,1,0,19.75,1124.2,0,False,False,False,True,False,False,True,False,True,True,False,False,False,True
213,1,1,29,1,0,1,1,1,1,1,1,0,20.0,540.05,0,False,False,True,False,False,True,False,True,False,True,False,False,False,True
214,1,0,23,1,2,0,0,0,0,0,2,0,86.8,1975.85,0,False,False,True,False,True,False,False,False,True,False,True,False,True,False
215,1,0,57,0,1,2,2,2,0,2,2,1,58.75,3437.45,0,True,False,False,False,True,False,False,True,False,True,False,True,False,False
216,1,1,72,0,1,2,2,2,2,0,0,0,45.25,3139.8,0,False,True,False,False,False,False,True,False,True,True,False,True,False,False
217,1,0,66,0,1,2,2,2,2,2,0,1,56.6,3789.2,0,True,False,False,False,False,False,True,False,True,True,False,True,False,False
218,1,1,65,1,2,0,2,2,2,2,2,1,84.2,5324.5,0,True,False,False,False,False,False,True,False,True,True,False,True,False,False
219,0,0,8,1,0,0,0,0,0,2,0,1,80.0,624.6,0,True,False,False,False,True,False,False,True,False,True,False,False,True,False
220,0,0,4,1,0,0,0,0,0,0,0,1,70.15,268.35,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
221,1,0,71,1,2,1,1,1,1,1,1,0,24.75,1836.9,0,True,False,False,False,False,False,True,True,False,True,False,False,False,True
222,1,1,1,1,0,1,1,1,1,1,1,1,20.2,20.2,0,False,False,True,False,False,True,False,False,True,True,False,False,False,True
223,1,0,4,1,0,0,0,0,2,0,0,0,50.05,179.35,1,False,False,False,True,True,False,False,False,True,True,False,True,False,False
224,0,0,12,1,0,1,1,1,1,1,1,1,19.35,219.35,0,True,False,False,False,False,True,False,True,False,True,False,False,False,True
225,0,0,24,0,1,2,0,0,0,2,2,1,50.6,1288.75,0,False,False,False,True,False,True,False,False,True,True,False,True,False,False
226,1,1,31,1,0,2,0,2,2,2,2,1,81.15,2545.75,0,False,False,False,True,False,True,False,True,False,True,False,True,False,False
227,1,0,1,1,0,0,0,0,0,2,0,0,55.2,55.2,1,False,False,False,True,True,False,False,True,False,True,False,True,False,False
228,0,0,30,1,2,0,0,0,2,0,2,1,89.9,2723.15,0,False,True,False,False,True,False,False,False,True,True,False,False,True,False
229,1,1,47,1,2,2,2,0,2,2,2,1,85.3,4107.25,0,False,True,False,False,False,False,True,True,False,True,False,True,False,False
230,0,0,54,1,2,2,2,0,2,2,2,1,108.0,5760.65,0,False,True,False,False,False,False,True,False,True,True,False,False,True,False
231,0,0,50,1,0,2,2,0,2,0,2,1,93.5,4747.5,0,False,True,False,False,True,False,False,False,True,True,False,False,True,False
232,0,0,1,1,0,2,0,0,0,0,2,1,84.6,84.6,1,False,False,False,True,True,False,False,False,True,True,False,False,True,False
233,0,0,72,1,0,1,1,1,1,1,1,0,20.25,1566.9,0,False,True,False,False,False,False,True,True,False,True,False,False,False,True
234,0,0,29,1,2,1,1,1,1,1,1,0,25.15,702.0,0,False,False,True,False,True,False,False,True,False,True,False,False,False,True
235,0,0,2,1,2,0,2,0,0,0,0,1,54.4,114.1,1,False,False,False,True,True,False,False,False,True,True,False,True,False,False
236,0,0,10,0,1,0,0,0,2,0,0,1,29.6,299.05,0,False,False,False,True,False,False,True,True,False,True,False,True,False,False
237,1,0,18,1,2,0,0,0,0,0,0,1,73.15,1305.95,0,False,False,True,False,True,False,False,False,True,True,False,False,True,False
238,0,0,11,1,0,0,2,0,0,2,2,1,95.0,1120.3,1,False,False,True,False,True,False,False,True,False,False,True,False,True,False
239,0,0,16,1,0,1,1,1,1,1,1,0,19.75,284.35,0,False,False,False,True,False,False,True,False,True,True,False,False,False,True
240,0,0,72,1,2,0,2,2,2,2,2,0,86.6,6350.5,0,True,False,False,False,False,False,True,True,False,True,False,True,False,False
241,0,0,72,1,2,0,2,2,2,2,2,0,109.2,7878.3,0,True,False,False,False,False,False,True,False,True,True,False,False,True,False
242,1,1,41,1,0,2,0,0,2,2,2,1,74.7,3187.65,0,False,True,False,False,False,True,False,True,False,True,False,True,False,False
243,1,0,65,1,0,2,2,2,0,0,2,0,94.4,6126.15,0,False,False,True,False,True,False,False,True,False,False,True,False,True,False
244,0,0,13,1,0,0,2,2,0,0,0,1,54.8,731.3,0,False,False,True,False,True,False,False,True,False,False,True,True,False,False
245,0,0,4,1,0,2,0,0,0,0,0,0,75.35,273.4,0,False,False,True,False,True,False,False,False,True,False,True,False,True,False
246,0,0,41,1,2,0,0,2,0,0,2,0,65.0,2531.8,0,False,False,False,True,False,True,False,False,True,True,False,True,False,False
247,0,0,15,1,0,0,2,0,0,0,0,1,74.4,1074.3,1,False,False,True,False,True,False,False,False,True,False,True,False,True,False
248,0,0,1,1,0,2,0,0,0,0,0,1,48.55,48.55,1,False,False,False,True,True,False,False,False,True,True,False,True,False,False
249,0,0,42,1,2,2,2,2,0,0,2,1,99.0,4298.45,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False
250,1,0,51,1,0,2,2,2,0,2,0,1,93.5,4619.55,0,False,False,True,False,False,True,False,True,False,True,False,False,True,False
251,1,1,2,1,0,0,0,0,0,0,0,0,70.4,147.15,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
252,1,0,1,0,1,0,2,0,0,2,0,0,40.2,40.2,1,False,False,True,False,True,False,False,False,True,False,True,True,False,False
253,0,1,32,1,2,0,2,2,2,2,2,0,83.7,2633.3,0,False,True,False,False,False,True,False,False,True,True,False,True,False,False
254,0,0,10,1,0,1,1,1,1,1,1,1,19.85,193.05,0,False,False,False,True,True,False,False,False,True,True,False,False,False,True
255,1,1,67,0,1,0,2,2,2,2,2,1,59.55,4103.9,0,False,False,True,False,False,False,True,True,False,True,False,True,False,False
256,1,1,61,1,2,2,2,2,2,2,2,0,115.1,7008.15,0,False,True,False,False,False,False,True,True,False,True,False,False,True,False
257,0,0,50,1,2,2,2,2,2,2,2,0,114.35,5791.1,0,False,True,False,False,False,True,False,False,True,True,False,False,True,False
258,1,0,2,1,0,0,0,0,0,0,0,1,44.6,80.55,1,False,True,False,False,True,False,False,True,False,True,False,True,False,False
259,1,0,29,0,1,2,0,2,0,0,2,1,45.0,1228.65,0,False,False,True,False,True,False,False,True,False,False,True,True,False,False
260,0,0,3,0,1,0,0,2,0,0,2,1,41.15,132.2,1,False,False,True,False,True,False,False,False,True,False,True,True,False,False
261,0,0,13,1,2,0,2,2,0,2,2,1,106.9,1364.3,1,False,False,True,False,True,False,False,False,True,False,True,False,True,False
262,1,0,57,1,2,0,2,0,0,0,2,1,89.85,4925.35,0,False,False,True,False,True,False,False,False,True,False,True,False,True,False
263,0,0,31,0,1,2,2,0,2,0,2,1,49.85,1520.1,0,True,False,False,False,False,False,True,True,False,True,False,True,False,False
264,1,0,45,1,2,2,2,2,2,2,2,0,113.3,5032.25,0,False,False,False,True,False,True,False,True,False,True,False,False,True,False
265,1,1,61,1,2,2,2,2,2,2,2,0,88.1,5526.75,0,False,False,False,True,False,False,True,True,False,True,False,True,False,False
266,0,0,50,1,2,1,1,1,1,1,1,0,24.9,1195.25,0,True,False,False,False,False,False,True,False,True,True,False,False,False,True
267,0,0,19,1,0,2,2,0,2,2,2,1,105.0,2007.25,0,False,False,False,True,True,False,False,True,False,False,True,False,True,False
268,0,0,59,1,0,1,1,1,1,1,1,0,19.35,1099.6,1,False,False,False,True,False,False,True,False,True,True,False,False,False,True
269,1,0,71,1,2,1,1,1,1,1,1,1,24.25,1732.95,0,False,True,False,False,False,False,True,True,False,True,False,False,False,True
270,0,0,16,1,0,0,0,0,2,2,2,1,94.45,1511.2,1,False,False,True,False,True,False,False,True,False,False,True,False,True,False
271,1,0,57,1,0,2,2,0,2,0,0,1,59.75,3450.15,0,False,False,True,False,False,False,True,False,True,True,False,True,False,False
272,0,0,1,0,1,0,0,0,0,0,0,0,24.8,24.8,1,True,False,False,False,True,False,False,False,True,True,False,True,False,False
273,1,0,20,1,2,0,2,0,2,2,2,0,107.05,2172.05,0,False,False,True,False,True,False,False,False,True,False,True,False,True,False
274,0,0,1,1,0,0,0,0,0,0,0,0,70.6,70.6,1,False,False,False,True,True,False,False,False,True,True,False,False,True,False
275,1,0,5,1,2,0,2,0,2,0,0,1,85.4,401.1,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
276,1,0,52,1,2,0,2,2,0,2,2,1,105.05,5624.85,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
277,1,0,21,1,0,2,2,0,0,0,2,1,64.95,1339.8,0,True,False,False,False,True,False,False,False,True,False,True,True,False,False
278,0,0,14,0,1,0,0,2,2,2,2,1,55.0,771.95,0,False,False,True,False,True,False,False,False,True,True,False,True,False,False
279,0,0,5,1,0,0,2,0,0,0,0,0,50.55,244.75,0,True,False,False,False,True,False,False,True,False,True,False,True,False,False
280,0,0,6,1,0,2,2,0,0,0,0,0,55.15,322.9,0,False,False,False,True,True,False,False,True,False,True,False,True,False,False
281,0,0,10,1,0,0,2,0,0,0,0,0,51.2,498.25,0,False,False,True,False,True,False,False,True,False,True,False,True,False,False
282,0,1,1,1,2,1,1,1,1,1,1,0,25.4,25.4,0,False,False,False,True,True,False,False,True,False,True,False,False,False,True
283,0,0,68,1,2,2,0,0,0,0,0,0,54.45,3687.75,0,False,False,False,True,True,False,False,True,False,True,False,True,False,False
284,1,1,18,1,0,0,0,2,0,2,2,0,95.15,1779.95,1,False,False,False,True,True,False,False,False,True,True,False,False,True,False
285,0,0,22,1,2,0,0,0,0,0,0,1,76.0,1783.6,0,False,True,False,False,False,True,False,True,False,True,False,False,True,False
286,0,0,20,1,0,0,0,0,0,0,0,1,44.35,927.15,0,False,False,True,False,True,False,False,True,False,True,False,True,False,False
287,1,0,1,1,0,0,0,0,0,0,0,0,70.0,70.0,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
288,0,0,8,1,0,0,2,0,0,0,0,1,74.5,606.55,1,False,False,True,False,True,False,False,False,True,False,True,False,True,False
289,0,0,10,1,0,0,0,0,0,0,0,1,44.85,435.4,1,False,True,False,False,True,False,False,False,True,True,False,True,False,False
290,0,0,24,1,2,0,0,0,0,0,0,1,76.1,1712.7,1,False,False,True,False,True,False,False,False,True,False,True,False,True,False
291,0,0,35,1,0,2,2,2,0,0,0,0,61.2,2021.2,0,False,False,False,True,False,True,False,False,True,True,False,True,False,False
292,1,1,23,1,0,0,2,2,2,0,0,0,86.8,1940.8,0,False,False,False,True,False,True,False,False,True,True,False,False,True,False
293,0,0,6,1,0,0,0,0,0,2,2,1,89.35,567.8,0,False,False,True,False,True,False,False,True,False,False,True,False,True,False
294,0,0,12,1,0,1,1,1,1,1,1,0,19.7,220.35,0,False,False,False,True,True,False,False,True,False,True,False,False,False,True
295,0,0,1,1,0,1,1,1,1,1,1,0,20.25,20.25,0,False,False,False,True,True,False,False,False,True,True,False,False,False,True
296,1,1,71,1,0,0,0,2,0,0,0,0,76.05,5436.45,0,False,False,True,False,False,False,True,True,False,True,False,False,True,False
297,1,0,35,1,2,0,0,2,0,2,2,1,100.8,3437.5,0,False,False,True,False,True,False,False,False,True,False,True,False,True,False
298,1,1,40,1,2,0,0,2,0,2,2,1,74.55,3015.75,0,False,False,True,False,True,False,False,False,True,True,False,True,False,False
299,0,1,1,1,0,2,0,0,0,0,0,1,73.6,73.6,1,False,False,False,True,True,False,False,True,False,True,False,False,True,False
300,0,0,23,1,0,0,0,0,0,2,2,1,64.9,1509.8,0,True,False,False,False,False,True,False,False,True,True,False,True,False,False
301,0,0,4,1,2,0,0,0,0,2,2,1,95.45,396.1,1,False,False,True,False,True,False,False,True,False,False,True,False,True,False
302,0,0,4,1,0,0,0,2,2,0,2,1,90.4,356.65,0,False,False,True,False,True,False,False,False,True,True,False,False,True,False
303,1,1,68,0,1,0,2,2,2,2,2,0,60.3,4109.0,0,False,True,False,False,False,False,True,True,False,True,False,True,False,False
304,0,1,38,1,2,0,2,0,0,0,0,1,81.85,3141.7,0,False,False,False,True,True,False,False,False,True,True,False,False,True,False
305,1,1,52,1,2,1,1,1,1,1,1,0,24.8,1229.1,0,False,False,False,True,False,False,True,False,True,True,False,False,False,True
306,1,0,32,1,2,0,0,0,0,0,0,1,74.9,2303.35,1,False,False,True,False,True,False,False,False,True,False,True,False,True,False
307,1,1,29,1,0,0,0,2,2,2,2,0,75.55,2054.4,0,False,False,False,True,False,False,True,False,True,True,False,True,False,False
308,1,1,38,1,2,0,2,0,0,2,2,0,101.15,3741.85,0,False,False,True,False,True,False,False,False,True,False,True,False,True,False
309,0,1,48,1,2,2,0,2,0,2,2,1,78.75,3682.45,0,False,True,False,False,False,True,False,False,True,True,False,True,False,False
310,0,0,1,1,0,1,1,1,1,1,1,1,19.25,19.25,0,True,False,False,False,True,False,False,True,False,True,False,False,False,True
311,0,0,22,1,0,2,0,0,2,0,2,1,89.05,1886.25,0,False,False,True,False,True,False,False,True,False,True,False,False,True,False
312,0,0,43,1,2,2,2,2,2,2,2,0,115.05,4895.1,0,False,True,False,False,False,False,True,True,False,True,False,False,True,False
313,1,0,5,1,0,0,0,0,0,0,0,1,69.35,341.6,0,False,False,True,False,True,False,False,True,False,False,True,False,True,False
314,0,0,5,1,0,0,0,0,0,2,0,1,80.6,415.55,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
315,1,1,51,1,2,2,2,0,2,2,2,0,110.05,5686.4,0,False,True,False,False,False,True,False,False,True,True,False,False,True,False
316,0,0,71,1,0,1,1,1,1,1,1,1,19.9,1355.1,0,False,True,False,False,False,False,True,False,True,True,False,False,False,True
317,1,1,38,1,0,2,2,0,2,2,2,0,80.3,3058.65,1,False,True,False,False,False,True,False,True,False,True,False,True,False,False
318,1,0,24,1,0,0,0,2,0,2,2,1,93.15,2231.05,1,False,False,True,False,True,False,False,False,True,False,True,False,True,False
319,1,0,35,1,2,0,0,0,2,2,0,1,91.5,3236.35,0,False,True,False,False,True,False,False,False,True,True,False,False,True,False
320,0,0,54,1,2,2,2,0,2,2,2,0,82.45,4350.1,1,True,False,False,False,False,True,False,True,False,False,True,True,False,False
321,1,1,72,0,1,0,2,2,2,2,2,1,60.0,4264.0,0,False,False,True,False,False,False,True,True,False,True,False,True,False,False
322,0,0,1,1,0,0,0,0,0,0,0,1,44.8,44.8,0,False,False,True,False,True,False,False,False,True,True,False,True,False,False
323,1,1,9,1,0,2,0,0,0,0,0,0,48.6,422.3,0,False,False,False,True,False,True,False,True,False,True,False,True,False,False
324,0,0,69,0,1,2,2,0,2,2,2,1,60.05,4176.7,0,True,False,False,False,False,False,True,False,True,True,False,True,False,False
325,1,0,52,1,2,0,2,0,2,2,2,1,102.7,5138.1,0,False,True,False,False,True,False,False,True,False,True,False,False,True,False
326,1,0,11,1,0,0,0,0,2,2,0,1,82.9,880.05,0,False,False,True,False,True,False,False,True,False,False,True,False,True,False
327,0,0,2,1,0,0,0,0,0,0,0,1,70.35,139.05,1,False,False,True,False,True,False,False,True,False,False,True,False,True,False
328,1,1,28,0,1,0,0,0,0,2,0,1,35.9,973.65,0,False,False,True,False,True,False,False,True,False,False,True,True,False,False
329,0,0,17,1,2,0,0,2,0,0,0,1,82.65,1470.05,0,False,True,False,False,True,False,False,True,False,False,True,False,True,False
330,1,1,35,1,0,1,1,1,1,1,1,1,19.85,739.35,0,False,False,False,True,False,False,True,True,False,True,False,False,False,True
331,0,0,8,1,0,1,1,1,1,1,1,1,19.2,161.95,0,False,False,False,True,False,True,False,True,False,True,False,False,False,True
332,0,0,46,1,2,0,2,2,0,2,0,1,94.9,4422.95,0,False,True,False,False,False,True,False,False,True,True,False,False,True,False
333,0,0,7,1,2,0,0,0,0,0,0,1,73.85,511.25,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
334,0,0,2,1,2,0,0,2,0,0,0,0,80.6,155.8,1,False,False,False,True,True,False,False,True,False,True,False,False,True,False
335,1,1,68,1,2,0,2,2,2,0,2,1,75.8,5293.95,1,True,False,False,False,False,True,False,False,True,True,False,True,False,False
336,0,0,43,1,2,0,2,2,0,2,2,1,104.6,4759.85,1,False,False,True,False,False,False,True,True,False,True,False,False,True,False
337,0,0,68,1,2,2,2,2,2,2,2,1,88.15,6148.45,0,False,False,True,False,False,False,True,True,False,True,False,True,False,False
338,0,0,36,1,0,0,2,0,0,2,2,1,94.8,3565.65,0,False,True,False,False,True,False,False,True,False,True,False,False,True,False
339,1,0,63,1,2,0,2,2,0,2,2,1,103.4,6603.0,1,False,False,True,False,True,False,False,False,True,True,False,False,True,False
340,0,0,32,1,0,0,2,0,2,0,0,0,54.65,1830.1,0,True,False,False,False,True,False,False,True,False,False,True,True,False,False
341,1,0,71,1,2,2,2,2,2,2,2,0,85.75,6223.8,0,False,True,False,False,False,False,True,True,False,True,False,True,False,False
342,1,1,66,1,2,2,2,2,0,0,0,1,67.45,4508.65,0,True,False,False,False,True,False,False,True,False,True,False,True,False,False
343,0,0,63,1,0,1,1,1,1,1,1,0,20.5,1328.15,0,False,False,False,True,False,True,False,False,True,True,False,False,False,True
344,0,1,41,1,0,1,1,1,1,1,1,1,20.25,865.0,0,False,True,False,False,False,True,False,True,False,True,False,False,False,True
345,0,0,1,1,2,0,0,0,0,0,0,1,72.1,72.1,0,False,False,True,False,True,False,False,True,False,False,True,False,True,False
346,0,0,2,1,0,0,0,0,0,2,2,1,90.4,168.2,1,False,False,True,False,True,False,False,True,False,True,False,False,True,False
347,1,0,70,1,0,1,1,1,1,1,1,0,19.45,1303.5,0,True,False,False,False,False,False,True,True,False,True,False,False,False,True
348,0,0,23,0,1,0,0,0,0,2,2,1,44.95,996.85,0,False,False,True,False,True,False,False,True,False,True,False,True,False,False
349,1,0,64,1,0,2,2,2,0,0,2,0,97.0,6430.9,0,True,False,False,False,False,True,False,True,False,False,True,False,True,False
350,1,1,37,1,2,2,0,2,2,0,0,1,62.8,2278.75,0,False,True,False,False,False,False,True,False,True,True,False,True,False,False
351,0,1,17,1,0,0,0,0,0,0,0,0,44.6,681.4,0,False,False,False,True,False,True,False,False,True,True,False,True,False,False
352,0,0,7,1,0,0,0,0,0,2,2,1,89.15,574.35,0,False,False,True,False,True,False,False,True,False,False,True,False,True,False
353,1,1,4,1,2,0,2,2,0,0,0,1,84.8,371.9,1,True,False,False,False,True,False,False,False,True,True,False,False,True,False
354,0,0,21,0,1,2,0,0,0,2,0,1,41.9,840.1,1,False,False,True,False,True,False,False,True,False,False,True,True,False,False
355,0,0,10,1,0,0,0,0,0,0,2,1,80.25,846.0,1,True,False,False,False,True,False,False,True,False,True,False,False,True,False
356,0,0,16,1,2,2,0,0,0,0,0,1,54.1,889.0,0,False,False,True,False,True,False,False,True,False,False,True,True,False,False
357,1,0,64,1,2,0,2,0,2,2,2,1,105.25,6823.4,0,False,False,True,False,False,False,True,False,True,True,False,False,True,False
358,1,0,27,0,1,2,0,0,0,0,0,0,30.75,805.1,1,False,True,False,False,True,False,False,False,True,False,True,True,False,False
359,1,1,42,1,2,2,0,0,0,2,2,0,97.1,4016.75,0,False,False,True,False,False,True,False,False,True,True,False,False,True,False
360,0,1,5,1,0,1,1,1,1,1,1,0,20.2,83.75,0,False,False,False,True,True,False,False,False,True,True,False,False,False,True
361,0,0,41,1,0,0,2,0,2,2,2,1,98.8,3959.15,0,True,False,False,False,False,False,True,True,False,True,False,False,True,False
362,1,0,58,1,0,0,0,2,0,0,0,0,50.3,2878.55,0,False,True,False,False,False,True,False,False,True,True,False,True,False,False
363,0,0,47,1,0,1,1,1,1,1,1,1,20.55,945.7,0,False,False,False,True,False,False,True,True,False,True,False,False,False,True
364,0,0,18,1,0,0,0,0,2,0,0,1,75.9,1373.05,0,True,False,False,False,True,False,False,False,True,True,False,False,True,False
365,0,0,5,1,0,0,0,2,0,2,2,0,96.5,492.55,1,True,False,False,False,True,False,False,False,True,True,False,False,True,False
